symbol,product_type,put_call,strike,net_position,price,currency,multiplier,maturity_date
EMBR3,OP,C,19,117300,0.7550424337,BRL,1,2021-7-12
GGBR4,OP,C,32.9,5000,0.01328947209,BRL,1,2021-7-12
VALE3,OP,P,109.61,-24400,35.61178207,BRL,1,2022-4-4
GGBR4,OP,P,26.9,14200,1.266538382,BRL,1,2021-7-12
VALE3,OP,P,89.47,13700,18.66893768,BRL,1,2021-7-12
BRFS3,OP,P,23.25,56000,3.972299099,BRL,1,2022-1-1
RADL3,OP,C,22.37,-12000,0.5218290687,BRL,1,2021-7-12
PETR4,OP,C,34.1,223800,2.488143444,BRL,1,2022-5-7
MGLU3,OP,C,12.24,-216900,0.01422776841,BRL,1,2021-7-12
VIVT3,OP,P,48.88,6700,0.546181798,BRL,1,2021-7-12
GGBR4,OP,C,27.65,63600,0.514631927,BRL,1,2021-7-12
MULT3,OP,C,20,24000,1.039031625,BRL,1,2022-1-1
PETR4,OP,P,30.35,-500,2.257303238,BRL,1,2022-8-2
ABEV,OP,P,17.4,40000,1.648729205,BRL,1,2022-8-2
B3SA3,ST,,,-2498,11.13500023,BRL,1,
B3SA3,OP,P,13.6,219300,2.407520294,BRL,1,2022-1-1
BOVA,OP,C,128,-31675,0.04739028588,BRL,1,2022-1-1
HYPE3,OP,C,28,48800,1.016906023,BRL,1,2022-1-1
USIM5,OP,C,11.96,83400,2.175533056,BRL,1,2022-1-1
BRDT3,OP,P,22.5,104000,1.779909849,BRL,1,2022-1-1
VALE3,OP,P,94.47,42300,23.6308651,BRL,1,2021-7-12
LAME4,OP,C,5.4,100,0.4674826562,BRL,1,2022-1-1
ELET6,OP,C,39,-12100,0.02624444664,BRL,1,2021-7-12
JBSS3,OP,P,31.48,-2000,0.7968789935,BRL,1,2022-1-1
MGLU3,OP,P,9.49,17900,2.52539444,BRL,1,2022-1-1
MGLU3,OP,C,19.74,-100,0.001426231232,BRL,1,2021-7-12
PETR4,OP,C,39.6,300,1.142888904,BRL,1,2022-5-7
MGLU3,OP,P,22.24,1800,15.15216541,BRL,1,2021-7-12
VALE3,OP,P,48.21,24000,0.9634441733,BRL,1,2022-5-7
VALE3,OP,P,73.61,34700,7.007820606,BRL,1,2022-4-4
USIM5,OP,C,12.57,-1000,1.305982113,BRL,1,2021-7-12
PETR4,OP,P,19.1,-200,0.1060696691,BRL,1,2022-1-1
CIEL3,OP,P,2.46,244900,0.4402672052,BRL,1,2021-7-12
VIIA3,OP,P,12,60600,6.714454174,BRL,1,2021-7-12
ELET6,OP,P,39.5,-12000,7.129402161,BRL,1,2021-7-12
EGIE3,OP,C,40,-18500,0.7671765685,BRL,1,2022-1-1
VALE3,OP,P,83.97,12800,13.24803543,BRL,1,2021-7-12
VALE3,OP,C,121.47,-100,0.03592462465,BRL,1,2022-1-1
ITSA4,OP,P,10.47,80400,0.7351654768,BRL,1,2021-7-12
VIIA3,OP,P,15.75,6300,10.32779789,BRL,1,2022-1-1
VIIA3,OP,P,10,-500,4.726491451,BRL,1,2021-7-12
BBDC4,OP,C,19.84,14800,1.299797654,BRL,1,2022-1-1
VALE3,OP,P,70.21,-6600,6.18578434,BRL,1,2022-5-7
VALE3,OP,C,85.97,77000,0.5337049365,BRL,1,2022-1-1
ABEV,OP,P,14.57,-114900,0.0764862746,BRL,1,2021-7-12
CSNA,OP,C,51.35,300,,BRL,1,2021-1-5
VALE3,OP,P,64.61,33700,3.387715101,BRL,1,2022-4-4
ITUB4,OP,C,26.49,21600,0.114519313,BRL,1,2022-1-1
MRFG,OP,P,25,-2400,3.195355415,BRL,1,2022-1-1
USIM5,ST,,,-512970,13.52499962,BRL,1,
MGLU3,OP,P,7.29,-181600,0.6580271721,BRL,1,2021-7-12
ELET3,OP,P,35.05,4700,2.51216507,BRL,1,2021-7-12
BBDC4,OP,P,23.05,5320,2.986753464,BRL,1,2021-7-12
PETR4,OP,P,25.99,-210300,0.2463821322,BRL,1,2021-7-12
BRDT3,OP,C,26.72,800,0.02327443473,BRL,1,2021-7-12
JBSS3,OP,P,34.98,-6600,1.602981091,BRL,1,2021-7-12
BRAP4,OP,P,47.5,-1200,1.568863392,BRL,1,2022-1-1
PETR4,OP,C,26.99,72200,2.984057665,BRL,1,2021-7-12
PETR4,OP,P,29.24,-466500,0.8984184265,BRL,1,2021-7-12
MULT3,OP,P,19,8900,0.6857487559,BRL,1,2021-7-12
EQTL,OP,P,23.78,-16200,1.16977036,BRL,1,2021-7-12
BBAS,OP,P,33.62,28100,2.278892279,BRL,1,2021-7-12
ABEV,OP,C,16.57,-14400,0.2075657547,BRL,1,2021-7-12
ELET6,OP,P,33.5,-18000,2.343638659,BRL,1,2022-1-1
VALE3,OP,P,80.47,53800,9.892097473,BRL,1,2021-7-12
YDUQ3,OP,P,26.5,-21500,4.526991844,BRL,1,2021-7-12
BBDC4,OP,C,23.91,37200,0.01346490905,BRL,1,2021-7-12
USIM5,OP,C,12.96,-190400,1.518546939,BRL,1,2022-1-1
MGLU3,OP,P,13.49,25100,6.344490051,BRL,1,2022-1-1
GGBR4,OP,P,19.9,12000,0.06990846246,BRL,1,2021-7-12
ABEV,OP,C,17.65,-600,0.4385498464,BRL,1,2022-8-2
GOAU4,OP,C,10.51,-120600,0.637794435,BRL,1,2021-7-12
BRML3,OP,C,7,-13800,0.8494915962,BRL,1,2021-7-12
UGPA3,OP,P,12.3,9200,0.09794297069,BRL,1,2021-7-12
ABEV,OP,C,18.25,116700,0.1384432018,BRL,1,2022-1-1
ELET3,OP,P,29.05,200,0.1951685995,BRL,1,2021-7-12
PETR4,OP,P,26.6,92400,1.687861443,BRL,1,2022-5-7
VIIA3,OP,C,6.3,51400,0.06787728518,BRL,1,2021-7-12
VIIA3,OP,C,11.5,59000,,BRL,1,2021-7-12
BBAS,OP,C,34.71,7000,0.6647946835,BRL,1,2022-1-1
ELET6,OP,C,32.5,5100,1.068596005,BRL,1,2021-7-12
PETR3,OP,C,30,35000,2.127944231,BRL,1,2022-1-1
CIEL3,OP,P,2.16,-45000,0.2283919305,BRL,1,2022-1-1
BRKM5,OP,C,59,2800,0.5697546005,BRL,1,2021-7-12
VALE3,OP,P,63.47,-297300,0.6277551651,BRL,1,2021-7-12
JBSS3,OP,C,36.98,32500,0.9810355306,BRL,1,2022-1-1
VIIA3,OP,P,5.6,-31600,0.7060700655,BRL,1,2022-1-1
PCAR3,OP,C,29.25,37800,0.08617117256,BRL,1,2022-1-1
PETR4,OP,C,34.1,187000,0.3824955821,BRL,1,2022-1-1
EQTL,OP,P,23.03,35000,0.7061190605,BRL,1,2021-7-12
PCAR3,OP,C,23.5,3100,0.3368432522,BRL,1,2021-7-12
BBAS,OP,P,33.37,2000,2.087336302,BRL,1,2021-7-12
BBDC3,OP,C,17.11,-56000,0.5501633286,BRL,1,2021-7-12
ABEV,OP,P,18.07,-15200,2.10580945,BRL,1,2021-7-12
VIIA3,OP,P,8.1,-5200,2.842783689,BRL,1,2021-7-12
VALE3,OP,P,95.61,-22900,22.81603241,BRL,1,2022-4-4
RADL3,OP,P,23.87,49500,1.941385865,BRL,1,2021-7-12
BRFS3,OP,P,14.25,-38300,0.08931070566,BRL,1,2022-1-1
PETR4,OP,C,30.74,1400,0.5930207968,BRL,1,2021-7-12
VIIA3,OP,P,6.9,36000,1.709751129,BRL,1,2022-1-1
MGLU3,OP,C,19.24,-20800,0.001597526134,BRL,1,2021-7-12
VALE3,OP,C,91.47,14300,0.2469714731,BRL,1,2022-1-1
B3SA3,OP,P,11.6,-108200,0.9019988775,BRL,1,2022-1-1
B3SA3,OP,P,21.99,-500,10.43622398,BRL,1,2022-8-2
MGLU3,OP,P,6.99,-63400,0.6919252276,BRL,1,2022-1-1
GGBR4,OP,C,28.4,49000,0.3213119805,BRL,1,2021-7-12
VIIA3,OP,P,18.25,1000,12.93865871,BRL,1,2021-7-12
RADL3,ST,,,-1169,21.98500061,BRL,1,
PETR4,OP,C,29.99,-171800,0.8928057551,BRL,1,2021-7-12
CYRE3,OP,C,16.5,73700,0.2921791971,BRL,1,2022-1-1
CMIG4,ST,,,928,13.03999996,BRL,1,
MGLU3,OP,P,19.74,2000,12.66311932,BRL,1,2021-7-12
VALE3,OP,P,106.47,9000,35.56511307,BRL,1,2021-7-12
BBAS,OP,P,29.46,-22400,0.7533838749,BRL,1,2022-1-1
ABEV,OP,P,16.32,170400,0.6233287454,BRL,1,2021-7-12
PETR4,OP,C,39.85,4100,0.8888394237,BRL,1,2022-7-6
MGLU3,OP,C,9.89,900,0.1284214556,BRL,1,2022-1-1
VALE3,OP,C,60.47,-5000,11.86818218,BRL,1,2022-1-1
VIIA3,OP,P,7.8,14800,2.535037041,BRL,1,2022-1-1
ITSA4,OP,P,10.22,23100,0.5222858787,BRL,1,2021-7-12
CSNA,OP,C,27.5,23000,0.3585972488,BRL,1,2022-1-1
VIVT3,OP,P,49.38,6000,0.709233582,BRL,1,2021-7-12
BBAS,OP,C,30.12,90100,2.047378063,BRL,1,2021-7-12
VIIA3,OP,C,5.6,-10500,0.2071156949,BRL,1,2021-7-12
MULT3,OP,C,20.5,-30400,0.842425108,BRL,1,2022-1-1
BBDC4,OP,C,25.3,-25800,0.06133091077,BRL,1,2022-1-1
EQTL,OP,C,23,22400,1.12759316,BRL,1,2022-1-1
BBAS,OP,C,30.71,-20300,2.380575895,BRL,1,2022-1-1
ABEV,OP,P,16.57,22400,0.7892997861,BRL,1,2021-7-12
MRFG,OP,C,27.1,-7100,0.04201504216,BRL,1,2021-7-12
CSNA,OP,C,28.73,-3100,0.04053404555,BRL,1,2021-7-12
BRDT3,OP,C,25.72,62400,0.03285653889,BRL,1,2021-7-12
LAME4,OP,C,7.1,4100,0.02363628894,BRL,1,2021-7-12
MGLU3,OP,P,8.89,-163000,1.950292945,BRL,1,2021-7-12
VALE3,OP,P,54.97,-15300,0.1390482038,BRL,1,2021-7-12
VIIA3,OP,C,8.9,-500,0.03220582008,BRL,1,2022-1-1
CSNA,OP,C,20.73,23800,1.787762284,BRL,1,2021-7-12
BBAS,OP,C,31.71,-106300,1.805268168,BRL,1,2022-1-1
PCAR3,OP,P,28.5,40800,6.435542107,BRL,1,2021-7-12
BRML3,OP,C,7.8,19400,0.3185532987,BRL,1,2021-7-12
EMBR3,OP,C,27,22400,0.02494066954,BRL,1,2021-7-12
PETR4,OP,C,32.1,-30500,1.280888438,BRL,1,2022-8-2
VIIA3,OP,C,13,5700,,BRL,1,2021-7-12
ELET3,OP,P,32.55,-9600,1.008177876,BRL,1,2021-7-12
VIVT3,OP,P,52,-9000,2.758045435,BRL,1,2022-1-1
PETR4,OP,C,30.35,-900,1.974434137,BRL,1,2022-8-2
CSAN3,ST,,,106,21.33499908,BRL,1,
VIIA3,OP,P,26.5,1400,21.1546402,BRL,1,2021-7-12
ABEV,OP,C,19.15,500,0.1619604826,BRL,1,2022-8-2
RADL3,OP,P,22.37,4900,0.840673089,BRL,1,2021-7-12
PETR4,OP,P,31.24,-6500,2.038710117,BRL,1,2021-7-12
PETR4,OP,C,31.74,22600,0.3272272646,BRL,1,2021-7-12
BRKM5,OP,P,60,3000,7.012014389,BRL,1,2021-7-12
VALE3,OP,C,87.97,-9300,0.05776828155,BRL,1,2021-7-12
BBAS,OP,C,31.96,4800,1.673857093,BRL,1,2022-1-1
GGBR4,OP,C,27.9,-23400,0.4433285892,BRL,1,2021-7-12
MULT3,OP,C,21,-64900,0.2447801977,BRL,1,2021-7-12
VIVT3,ST,,,-666,50.16500092,BRL,1,
LAME4,OP,C,5.9,-23400,0.1148896813,BRL,1,2021-7-12
EMBR3,OP,C,23.5,8100,0.07390204817,BRL,1,2021-7-12
JBSS3,OP,P,35.73,800,2.565604925,BRL,1,2022-1-1
MGLU3,OP,P,15.24,500,8.185239792,BRL,1,2021-7-12
GGBR4,OP,C,27.28,60600,1.387488604,BRL,1,2022-1-1
PETR4,OP,P,24.99,2000,0.1795113385,BRL,1,2021-7-12
MGLU3,OP,C,10.99,58600,0.0747661218,BRL,1,2022-1-1
MGLU3,OP,C,7.99,-6600,0.4133209288,BRL,1,2022-1-1
BBSE,OP,C,20.48,-31700,0.5842767358,BRL,1,2021-7-12
GE,ST,,,2670,94.1499939,USD,1,
CSNA,OP,C,28,200,0.3083846867,BRL,1,2022-1-1
B3SA3,OP,P,14.6,1900,3.336158276,BRL,1,2022-1-1
VIIA3,OP,C,6.8,-90000,0.1410542279,BRL,1,2022-1-1
VIIA3,OP,C,8.2,-2800,0.01137169264,BRL,1,2021-7-12
ITUB4,OP,P,22.91,-339900,0.8885366321,BRL,1,2021-7-12
BRDT3,OP,C,23.22,-43000,0.1733132899,BRL,1,2021-7-12
GGBR4,OP,P,24.15,-34500,0.3213156462,BRL,1,2021-7-12
BRML3,OP,C,8.8,-69800,0.2184360325,BRL,1,2022-1-1
PETR4,OP,P,22.1,200300,0.3144575059,BRL,1,2022-8-2
VIIA3,OP,C,8.3,-3700,0.01077897567,BRL,1,2021-7-12
BRFS3,OP,C,35.5,14800,8.74E-06,BRL,1,2021-7-12
BOVA,OP,C,95,19900,6.513545513,BRL,1,2022-1-1
B3SA3,OP,P,15.6,9300,4.300843716,BRL,1,2022-1-1
GGBR4,OP,C,30.9,100,0.05228387564,BRL,1,2021-7-12
ITUB4,OP,P,22.74,331500,1.079203963,BRL,1,2022-1-1
BRML3,OP,C,8,-78400,0.2377232462,BRL,1,2021-7-12
ITSA4,OP,C,10.47,57000,0.029352827,BRL,1,2021-7-12
BOVA,OP,P,111,8414,12.6154356,BRL,1,2022-1-1
VIIA3,OP,P,19.5,1200,14.18363667,BRL,1,2021-7-12
ELET3,OP,C,38.55,-3700,0.07124433666,BRL,1,2021-7-12
MGLU3,OP,P,9.89,24200,2.887132883,BRL,1,2022-1-1
MGLU3,OP,C,7.29,-20000,0.3958154023,BRL,1,2021-7-12
B3SA3,OP,C,14.1,67800,0.07270906866,BRL,1,2022-1-1
TAEE11,OP,P,38,14400,1.973400593,BRL,1,2021-7-12
BRAP4,OP,C,53.66,13600,0.5879112482,BRL,1,2021-7-12
VALE3,OP,P,68.21,-20000,5.405158043,BRL,1,2022-5-7
JBSS3,OP,C,39.48,-16200,0.4406917393,BRL,1,2022-1-1
VALE3,OP,C,67.47,19700,6.575834751,BRL,1,2022-1-1
QQQ,OP,P,348,-722,1.146035433,USD,100,2021-7-12
BOVA,OP,P,115,99,16.26558113,BRL,1,2022-1-1
CIEL3,OP,P,2.56,171500,0.5358164907,BRL,1,2021-7-12
BBAS,OP,C,34.96,72400,0.605185926,BRL,1,2022-1-1
BBDC3,OP,C,19.61,-700,0.03011303395,BRL,1,2021-7-12
PETR4,OP,P,27.6,-37000,1.564403057,BRL,1,2022-4-4
BBDC4,OP,C,22.82,100,0.2631762028,BRL,1,2022-1-1
B3SA3,OP,C,16.56,-49300,,BRL,1,2021-7-12
B3SA3,OP,P,16.56,167700,5.360945702,BRL,1,2021-7-12
CSNA,OP,C,26.73,-7700,0.08259251714,BRL,1,2021-7-12
ELET6,OP,P,32,-12000,1.58793366,BRL,1,2022-1-1
BBAS,OP,P,28.21,1400,0.4920823574,BRL,1,2022-1-1
MGLU3,OP,P,22.99,2100,15.89894867,BRL,1,2021-7-12
VIIA3,OP,P,9.6,600,4.272257805,BRL,1,2022-1-1
EGIE3,OP,C,41.5,17000,0.354376018,BRL,1,2022-1-1
BBAS,OP,C,36.87,-6800,0.05098036677,BRL,1,2021-7-12
MRFG,ST,,,-1756,21.95000076,BRL,1,
BRKM5,OP,C,48.5,-4400,5.679237843,BRL,1,2021-7-12
YDUQ3,OP,C,22,4700,1.20068264,BRL,1,2021-7-12
BOVA,OP,C,98,-4083,4.655331135,BRL,1,2022-1-1
TAEE11,OP,P,35,-1000,0.2940736413,BRL,1,2021-7-12
MULT3,OP,C,18,-400,1.63078618,BRL,1,2021-7-12
VIVT3,OP,C,46.38,3600,3.900517941,BRL,1,2021-7-12
VIVT3,ST,,,18666,50.16500092,BRL,1,
MGLU3,OP,C,15.99,-170300,0.003907129169,BRL,1,2021-7-12
BBDC4,OP,C,26.68,100,0.004955503624,BRL,1,2021-7-12
BBAS,OP,P,28.46,27200,0.5359659791,BRL,1,2022-1-1
BRFS3,OP,C,23.25,-12200,0.248287797,BRL,1,2022-1-1
UGPA3,OP,C,15.3,-8700,0.1502802223,BRL,1,2021-7-12
CYRE3,OP,P,16.5,16500,3.216430664,BRL,1,2022-1-1
GGBR4,OP,P,27.15,9500,1.4123348,BRL,1,2021-7-12
ABEV,OP,C,16.32,21200,0.2895795107,BRL,1,2021-7-12
BRKM5,OP,P,46,-10000,1.224697828,BRL,1,2022-1-1
BBDC4,OP,C,17.06,-110,4.700900078,BRL,1,2022-5-7
BBAS,OP,C,28.12,-16600,3.727765083,BRL,1,2021-7-12
CIEL3,OP,C,2.46,-37000,0.06134200096,BRL,1,2022-1-1
ABEV,OP,C,15.07,332900,1.057193995,BRL,1,2021-7-12
VIIA3,ST,,,-19467,5.25,BRL,1,
HYPE3,OP,C,28.22,-5000,0.3773344755,BRL,1,2021-7-12
GGBR4,OP,C,33.15,35100,0.01246476173,BRL,1,2021-7-12
VALE3,OP,C,53.97,1000,16.86351204,BRL,1,2021-7-12
CYRE3,OP,C,16.91,27300,0.04820560291,BRL,1,2021-7-12
HYPE3,OP,C,29.5,-15400,0.5365314484,BRL,1,2022-1-1
VIIA3,OP,P,4.9,8400,0.2072725296,BRL,1,2021-7-12
PETR4,OP,C,28.1,-53000,2.759464025,BRL,1,2022-1-1
VIIA3,OP,P,9.9,400,4.627101898,BRL,1,2021-7-12
ABEV,OP,P,14.5,-400,0.2356887013,BRL,1,2022-1-1
MGLU3,OP,C,14.99,-270100,0.02440510504,BRL,1,2022-1-1
BBDC4,OP,P,20.07,-7500,0.635649085,BRL,1,2021-7-12
MGLU3,ST,,,26000,6.984999657,BRL,1,
EMBR3,OP,P,25.5,-9000,7.120229721,BRL,1,2021-7-12
BBDC3,OP,P,16.99,-23000,0.7959783673,BRL,1,2022-1-1
VIIA3,OP,C,13.5,-10000,,BRL,1,2021-7-12
ABEV,OP,C,15.82,-23800,0.5267934799,BRL,1,2021-7-12
B3SA3,OP,C,13.6,-118500,0.1092848778,BRL,1,2022-1-1
YDUQ3,OP,C,23,-17400,1.551359773,BRL,1,2022-1-1
MGLU3,OP,P,11.49,26800,4.398526192,BRL,1,2022-1-1
VIIA3,OP,P,7.8,-43300,2.546694756,BRL,1,2021-7-12
ABEV,OP,C,16,-90700,0.8056588173,BRL,1,2022-1-1
VALE3,OP,C,85.97,600,0.07543087006,BRL,1,2021-7-12
LAME4,OP,C,6,-19800,0.2701209784,BRL,1,2022-1-1
BRML3,OP,P,7,120000,0.08313062042,BRL,1,2021-7-12
B3SA3,OP,C,11.31,2000,0.3816638291,BRL,1,2021-7-12
BBAS,OP,P,37.12,94200,5.455165386,BRL,1,2021-7-12
VALE3,OP,P,58.97,-20000,0.8844432235,BRL,1,2022-1-1
MULT3,OP,P,18.5,36800,0.494119972,BRL,1,2021-7-12
TAEE11,ST,,,522,36.00499725,BRL,1,
EQTL,OP,C,22.5,-1800,1.406198144,BRL,1,2022-1-1
EQTL,OP,C,22.53,-5900,0.830124259,BRL,1,2021-7-12
BRKM5,OP,P,53,1200,3.49433136,BRL,1,2022-1-1
VALE3,OP,P,55.47,-326400,0.5626533031,BRL,1,2022-1-1
CSNA,OP,C,24.73,-10500,0.2480842024,BRL,1,2021-7-12
CSNA,OP,P,20.73,-1000,0.6224862933,BRL,1,2021-7-12
LAME4,OP,C,5.1,59500,0.384768337,BRL,1,2021-7-12
YDUQ3,OP,C,24,-20000,0.4512199461,BRL,1,2021-7-12
ITSA4,OP,P,9.74,21300,0.3366375864,BRL,1,2022-1-1
LAME4,OP,C,4.95,-20000,0.4673878253,BRL,1,2021-7-12
PETR3,OP,C,30.5,-2000,1.84679687,BRL,1,2022-1-1
CIEL3,OP,P,3.86,13900,1.821444511,BRL,1,2021-7-12
VIIA3,OP,C,12.5,-600,0.01070350688,BRL,1,2022-1-1
VALE3,OP,C,56.47,-200,14.42767429,BRL,1,2021-7-12
UGPA3,OP,P,12.55,-300,0.1291509122,BRL,1,2021-7-12
PCAR3,OP,C,32,1000,0.04442178831,BRL,1,2022-1-1
BOVA,OP,C,126,-50000,0.07534406334,BRL,1,2022-8-2
BRFS3,OP,P,20.5,-59900,1.527087569,BRL,1,2021-7-12
CYRE3,OP,P,14.5,-22600,1.739617944,BRL,1,2022-1-1
BRML3,OP,P,8.8,800,1.107052207,BRL,1,2021-7-12
BBDC4,OP,C,22.32,-1000,0.3532482684,BRL,1,2022-1-1
VIIA3,ST,,,-6000,5.25,BRL,1,
ABEV,OP,C,16.75,-21900,0.472802639,BRL,1,2022-1-1
BBDC4,OP,P,32.32,1800,11.93992805,BRL,1,2022-1-1
GGBR4,OP,P,27.9,5000,1.910401702,BRL,1,2021-7-12
BRKM5,OP,C,55,-56600,1.673736691,BRL,1,2021-7-12
BBAS,OP,C,33.62,-4000,0.3562377393,BRL,1,2021-7-12
JBSS3,OP,C,35.48,-21800,0.7026332617,BRL,1,2021-7-12
VIIA3,OP,P,26.75,-1100,21.40360832,BRL,1,2021-7-12
MGLU3,OP,P,12.99,-23600,5.948304176,BRL,1,2021-7-12
B3SA3,OP,C,11.06,28500,0.5107996464,BRL,1,2021-7-12
MGLU3,OP,P,16.74,10000,9.677242279,BRL,1,2021-7-12
BRDT3,OP,P,23,-10100,2.100188971,BRL,1,2022-1-1
UGPA3,OP,C,14.3,15000,0.8802998066,BRL,1,2022-1-1
KLBN11,OP,C,26.4,58200,0.1236678511,BRL,1,2021-7-12
B3SA3,ST,,,680298,11.13500023,BRL,1,
MGLU3,OP,P,8.99,110100,2.087560654,BRL,1,2022-1-1
BRFS3,OP,P,21.5,-3500,2.530016184,BRL,1,2022-1-1
VALE3,OP,P,75.61,33200,8.065458298,BRL,1,2022-4-4
ITSA4,OP,P,10.72,83600,0.9696272016,BRL,1,2021-7-12
ITSA4,OP,C,9.72,143700,0.2501372099,BRL,1,2021-7-12
BBDC3,OP,C,18.99,61200,0.3074864745,BRL,1,2022-1-1
EMBR3,OP,P,10,100,0.5057143569,BRL,1,2023-0-1
GGBR4,OP,C,23.4,-22800,3.236316204,BRL,1,2021-7-12
GGBR4,OP,C,30.15,50000,0.09505514801,BRL,1,2021-7-12
ELET6,OP,P,45.5,100,13.08829689,BRL,1,2021-7-12
BRFS3,OP,P,20.5,-60800,1.826570511,BRL,1,2022-1-1
VALE3,OP,C,100.47,171600,0.01741180941,BRL,1,2021-7-12
VALE3,OP,P,100.47,5600,28.83798218,BRL,1,2022-1-1
ABEV,OP,P,16.9,10000,1.328576803,BRL,1,2022-8-2
CSNA,OP,P,22.23,9200,1.270901442,BRL,1,2021-7-12
PETR4,OP,C,19.74,-1600,9.935097694,BRL,1,2021-7-12
VALE3,OP,C,43.21,-19600,29.73648453,BRL,1,2022-0-5
VALE3,OP,C,50.47,-1300,20.30138206,BRL,1,2021-7-12
MGLU3,OP,P,15.99,15000,8.80178833,BRL,1,2022-1-1
VALE3,OP,C,87.97,14100,0.3965287507,BRL,1,2022-1-1
VIIA3,OP,C,6.8,70200,0.03613632917,BRL,1,2021-7-12
YDUQ3,OP,P,26,82000,4.061833858,BRL,1,2021-7-12
BRDT3,OP,C,24.72,21100,0.05506869778,BRL,1,2021-7-12
ELET3,OP,P,32.05,900,0.8154738545,BRL,1,2021-7-12
ABBV,OP,P,110,300,2.112036943,USD,100,2022-1-1
ABEV,OP,P,17.32,57900,1.400559187,BRL,1,2021-7-12
PCAR3,OP,P,25,-2200,3.043299198,BRL,1,2021-7-12
BBAS,OP,C,31.46,-72500,1.937607646,BRL,1,2022-1-1
BBAS,OP,P,32.12,85200,1.264084935,BRL,1,2021-7-12
ABBV,OP,P,115,150,3.838490486,USD,100,2022-1-1
ITUB4,OP,P,25.66,10300,3.207278728,BRL,1,2021-7-12
MGLU3,OP,C,13.49,-60800,0.0301035326,BRL,1,2022-1-1
PETR4,OP,C,30.6,237700,1.361079097,BRL,1,2022-1-1
VALE3,OP,P,86.47,63400,15.4000473,BRL,1,2022-1-1
JBSS3,OP,P,37.98,2200,4.10815382,BRL,1,2022-1-1
BBSE,OP,C,22.98,19600,0.03637525812,BRL,1,2021-7-12
VALE3,OP,C,84.47,20900,0.09661324322,BRL,1,2021-7-12
BRML3,OP,P,7.8,-55500,0.3491076231,BRL,1,2021-7-12
ITSA4,OP,C,10.22,158400,0.0655105859,BRL,1,2021-7-12
VIIA3,OP,P,16,34400,10.69794559,BRL,1,2021-7-12
VALE3,OP,P,35.47,220500,0.07332047075,BRL,1,2022-1-1
BBAS,OP,P,31.96,-44300,1.665260196,BRL,1,2022-1-1
ABEV,OP,C,20,65000,0.02872990444,BRL,1,2022-1-1
BBAS,OP,P,33.21,200,2.349949121,BRL,1,2022-1-1
VIIA3,OP,P,15.25,2700,9.951040268,BRL,1,2021-7-12
CYRE3,OP,P,13.91,18600,1.02051115,BRL,1,2021-7-12
MGLU3,OP,C,8.49,-30500,0.2975187302,BRL,1,2022-1-1
B3SA3,OP,C,18.56,-10000,,BRL,1,2021-7-12
MGLU3,OP,P,14.49,27900,7.439702034,BRL,1,2021-7-12
TAEE11,OP,P,35.5,2400,0.4263994992,BRL,1,2021-7-12
PETR4,OP,C,31.24,100,0.4428724051,BRL,1,2021-7-12
ABEV,OP,P,12.32,-800,0.005466183182,BRL,1,2021-7-12
CSNA,OP,P,25.23,-13300,3.501189947,BRL,1,2021-7-12
BRAP4,OP,P,47.66,1000,0.8741646409,BRL,1,2021-7-12
BRDT3,OP,P,25.72,5000,4.376993179,BRL,1,2021-7-12
BRKM5,OP,P,45.5,-5900,1.123093843,BRL,1,2022-1-1
ELET3,OP,C,39.05,4400,0.0605394952,BRL,1,2021-7-12
LAME4,OP,C,7.5,-700,0.01748473011,BRL,1,2021-7-12
MGLU3,OP,P,9.69,11000,2.704606771,BRL,1,2022-1-1
MGLU3,OP,P,13.99,133500,6.941935062,BRL,1,2021-7-12
MGLU3,OP,C,12.99,-38900,0.03521125764,BRL,1,2022-1-1
BBDC3,OP,P,16.49,25800,0.6023390889,BRL,1,2022-1-1
VIIA3,OP,C,5.92,22400,0.4116543829,BRL,1,2022-8-2
VALE3,OP,P,91.61,-200,19.39992142,BRL,1,2022-4-4
VIVT3,OP,C,49.38,-1600,1.391286254,BRL,1,2021-7-12
B3SA3,OP,C,13.1,-94200,0.1698518991,BRL,1,2022-1-1
MGLU3,OP,C,8.49,-46600,0.1279678047,BRL,1,2021-7-12
VALE3,OP,C,69.47,8700,5.342783928,BRL,1,2022-1-1
TAEE11,OP,C,35,10000,1.412557721,BRL,1,2021-7-12
VALE3,OP,P,67.47,209000,1.394227028,BRL,1,2021-7-12
BRKM5,OP,C,56,-3500,1.298259854,BRL,1,2021-7-12
PETR4,OP,C,28.35,25600,2.582550049,BRL,1,2022-1-1
BBSE,OP,C,23.75,-600,0.1920389086,BRL,1,2022-8-2
MGLU3,OP,C,8.69,-136700,0.2636618018,BRL,1,2022-1-1
BRML3,OP,C,9.2,300,0.04668637365,BRL,1,2021-7-12
HYPE3,OP,P,26.47,2500,0.5414684415,BRL,1,2021-7-12
MULT3,OP,P,20.5,17800,1.890048742,BRL,1,2022-1-1
VIIA3,OP,P,13,80400,7.710338116,BRL,1,2021-7-12
CSNA,OP,P,27.73,12000,5.863972187,BRL,1,2021-7-12
CSNA,OP,C,28.23,1800,0.04650968313,BRL,1,2021-7-12
PETR4,OP,C,30.6,114000,1.361079097,BRL,1,2022-1-1
ABEV,OP,P,15.57,427300,0.2676835954,BRL,1,2021-7-12
